Class,discount,Holiday,PackSize,Week,Location, PromoCost ,PromotionID, stockonHand , priceSell ,Increase,pricediscount
Meat,0.1,no,Multiple,Wk17,Store12,26.82,1012,"285,645",99.09,-0.6903,89.181
Meat,0.1,no,Multiple,Wk17,Store13,173.64,1013,"113,846",77.4,-13.9967,69.66
Meat,0.1,no,Multiple,Wk17,Store14,11.57,1014,"180,153",91.97,13.2314,82.773
Meat,0.1,no,Multiple,Wk17,Store15,32.05,1015,"285,260",74.49,-8.4221,67.041
Meat,0.1,no,Multiple,Wk17,Store2,0.96,1016,"124,432",129.29,28.1257,116.361
Meat,0.1,no,Multiple,Wk17,Store3,26.85,1017,"232,778",17.16,27.6467,15.444
Meat,0.1,yes,Multiple,Wk17,Store4,53.69,1018,"247,976",42.38,13.9922,38.142
Meat,0.1,no,Multiple,Wk17,Store5,23.61,1019,"150,008",39.71,18.3038,35.739
Meat,0.1,no,Multiple,Wk17,Store6,232.15,1020,"242,615",36.18,5.8973,32.562
Meat,0.1,no,Multiple,Wk17,Store7,24.87,1001,"226,972",123.34,-0.3422,111.006
Meat,0.1,no,Multiple,Wk17,Store8,50.82,1002,"168,559",100.73,-8.4458,90.657
Meat,0.1,no,Multiple,Wk17,Store9,96.18,1003,"268,494",127.64,11.1594,114.876
Meat,0.1,no,Multiple,Wk18,Store1,34.74,1004,"155,988",30.63,3.5118,27.567
Meat,0.1,no,Multiple,Wk18,Store10,2.46,1005,"277,735",100.89,10.029,90.801
Meat,0.1,no,Multiple,Wk18,Store11,29.78,1006,"196,093",85.28,5.3996,76.752
Meat,0.1,no,Multiple,Wk18,Store12,71.1,1007,"143,345",69.93,5.6543,62.937
Meat,0.1,no,Multiple,Wk18,Store13,33.33,1008,"301,617",62.46,12.5227,56.214
Meat,0.1,no,Multiple,Wk18,Store14,15.38,1009,"289,899",87.63,0.4395,78.867
Meat,0.1,no,Multiple,Wk18,Store15,21.29,1010,"153,436",124.66,8.4594,112.194
Meat,0.1,no,Multiple,Wk18,Store2,112.8,1011,"200,111",46.33,10.3154,41.697
Meat,0.1,no,Multiple,Wk18,Store3,9.09,1012,"133,531",59.84,29.3789,53.856
Meat,0.1,no,Multiple,Wk18,Store4,36.62,1013,"291,151",117.28,8.7714,105.552
Meat,0.1,no,Multiple,Wk18,Store5,66.83,1014,"126,659",138.31,-1.3986,124.479
Meat,0.1,no,Multiple,Wk18,Store6,91.76,1015,"149,329",93.39,22.5097,84.051
Meat,0.1,no,Multiple,Wk18,Store7,18.46,1016,"121,692",21.47,-7.8225,19.323
Meat,0.1,yes,Multiple,Wk18,Store8,35.67,1017,"216,630",107.15,9.8903,96.435
Meat,0.1,no,Multiple,Wk18,Store9,46.09,1018,"285,545",39.65,10.5038,35.685
Meat,0.1,yes,Multiple,Wk19,Store1,95.38,1019,"129,873",52.46,2.8731,47.214
Meat,0.1,no,Multiple,Wk19,Store10,53.21,1020,"228,344",50.54,12.7947,45.486
Meat,0.1,no,Multiple,Wk19,Store11,4.77,1001,"108,146",126.92,-17.7164,114.228
Meat,0.1,no,Multiple,Wk19,Store12,58.12,1002,"236,256",119.86,1.6356,107.874
Meat,0.1,no,Multiple,Wk19,Store13,81.63,1003,"146,635",91,35.4298,81.9
Meat,0.1,yes,Multiple,Wk19,Store14,120.46,1004,"173,587",15.13,-0.8084,13.617
Meat,0.1,no,Multiple,Wk19,Store15,3.82,1005,"283,945",78.66,4.0383,70.794
Meat,0.1,no,Multiple,Wk19,Store2,34.67,1006,"226,842",74.46,-9.2801,67.014
Meat,0.1,yes,Multiple,Wk19,Store3,108.52,1007,"220,287",126.25,1.3139,113.625
Meat,0.1,no,Multiple,Wk19,Store4,103.64,1008,"261,562",112.75,34.6309,101.475
Meat,0.1,no,Multiple,Wk19,Store5,3.96,1009,"144,915",135,16.2489,121.5
Meat,0.1,no,Multiple,Wk19,Store6,22,1010,"309,921",136.39,18.32,122.751
Meat,0.1,no,Multiple,Wk19,Store7,35.01,1011,"129,589",87.24,4.9972,78.516
Meat,0.1,no,Multiple,Wk19,Store8,124.62,1012,"107,267",53.15,-3.176,47.835
Meat,0.1,yes,Multiple,Wk19,Store9,44.82,1013,"264,007",92.85,-0.138,83.565
Meat,0.1,no,Multiple,Wk1,Store1,31.85,1014,"152,060",64.21,17.8745,57.789
Meat,0.1,no,Multiple,Wk1,Store10,13.36,1015,"310,354",90.83,22.9125,81.747
Meat,0.1,no,Multiple,Wk1,Store11,13.84,1016,"190,576",99.97,4.2844,89.973
Meat,0.1,no,Multiple,Wk1,Store12,1.16,1017,"125,054",107.72,4.399,96.948
Meat,0.1,no,Multiple,Wk1,Store13,39.03,1018,"310,914",95.45,19.1768,85.905
Meat,0.1,yes,Multiple,Wk1,Store14,30.08,1019,"255,411",129.65,13.0692,116.685
Meat,0.1,no,Multiple,Wk1,Store15,83.73,1020,"146,868",31.65,9.5098,28.485
Meat,0.1,yes,Multiple,Wk1,Store2,92.99,1001,"113,191",123.61,-13.6096,111.249
Meat,0.1,no,Multiple,Wk1,Store3,50.45,1002,"251,602",33.87,-5.4035,30.483
Meat,0.1,no,Multiple,Wk1,Store4,114.14,1003,"211,458",117.96,-3.2584,106.164
Meat,0.1,no,Multiple,Wk1,Store5,79.27,1004,"242,938",131.13,-9.87,118.017
Meat,0.1,no,Multiple,Wk1,Store6,72.58,1005,"177,364",31.89,-6.0274,28.701
Meat,0.1,no,Multiple,Wk1,Store7,107.03,1006,"117,034",18.1,-9.4898,16.29
Meat,0.1,yes,Multiple,Wk1,Store8,5.03,1007,"160,695",80.83,44.6813,72.747
Meat,0.1,no,Multiple,Wk1,Store9,13.13,1008,"130,732",109.24,-0.6439,98.316
Meat,0.1,no,Multiple,Wk20,Store1,104.88,1009,"292,446",103.23,4.782,92.907
Meat,0.1,no,Multiple,Wk20,Store10,98.7,1010,"157,860",117.74,4.0492,105.966
Meat,0.1,yes,Multiple,Wk20,Store11,59.31,1011,"183,774",38.83,25.5699,34.947
Meat,0.1,no,Multiple,Wk20,Store12,30.75,1012,"216,415",54.19,-6.3212,48.771
Meat,0.1,no,Multiple,Wk20,Store13,12.87,1013,"269,315",50.65,4.7947,45.585
Meat,0.1,no,Multiple,Wk20,Store14,163.38,1014,"202,600",24.2,4.4457,21.78
Meat,0.1,no,Multiple,Wk20,Store15,13.57,1015,"169,189",96.09,12.2747,86.481
Meat,0.1,no,Multiple,Wk20,Store2,69.64,1016,"259,020",75.11,1.9033,67.599
Meat,0.1,no,Multiple,Wk20,Store3,35.49,1017,"204,795",78.78,-5.2947,70.902
Meat,0.1,yes,Multiple,Wk20,Store4,181.55,1018,"235,274",95.59,3.2475,86.031
Meat,0.1,no,Multiple,Wk20,Store5,1,1019,"262,226",109.49,3.3614,98.541
Meat,0.1,no,Multiple,Wk20,Store6,88.73,1020,"238,988",127.07,-9.4952,114.363
Meat,0.1,no,Multiple,Wk20,Store7,81.17,1001,"138,094",16.08,33.9713,14.472
Meat,0.1,no,Multiple,Wk20,Store8,46.95,1002,"171,529",134.84,-8.2931,121.356
Meat,0.1,no,Multiple,Wk20,Store9,90.94,1003,"243,215",41.22,-6.8403,37.098
Meat,0.1,yes,Multiple,Wk21,Store1,66.27,1004,"228,030",54.97,17.4722,49.473
Meat,0.1,no,Multiple,Wk21,Store10,6.28,1005,"229,436",90.68,-4.123,81.612
Meat,0.1,no,Multiple,Wk21,Store11,104.2,1006,"259,764",31.92,3.9273,28.728
Meat,0.1,no,Multiple,Wk21,Store12,48.62,1007,"138,942",29.56,21.1395,26.604
Meat,0.1,no,Multiple,Wk21,Store13,11.98,1008,"210,312",122.05,7.5671,109.845
Meat,0.1,no,Multiple,Wk21,Store14,35.14,1009,"304,683",30.27,8.1809,27.243
Meat,0.1,no,Multiple,Wk21,Store15,76.35,1010,"311,749",73.73,25.8556,66.357
Meat,0.1,no,Multiple,Wk21,Store2,43.67,1011,"255,741",134.97,-4.6789,121.473
Meat,0.1,no,Multiple,Wk21,Store3,11.12,1012,"310,045",46.31,20.442,41.679
Meat,0.1,yes,Multiple,Wk21,Store4,23.12,1013,"233,792",110.62,4.5142,99.558
Meat,0.1,no,Multiple,Wk21,Store5,93.27,1014,"272,810",74.01,-3.959,66.609
Meat,0.1,no,Multiple,Wk21,Store6,32.94,1015,"220,305",22.81,2.5641,20.529
Meat,0.1,no,Multiple,Wk21,Store7,40.52,1016,"103,468",109.2,-38.1654,98.28
Meat,0.1,no,Multiple,Wk21,Store8,28.72,1017,"216,966",118.21,11.5167,106.389
Meat,0.1,no,Multiple,Wk21,Store9,7.97,1018,"259,458",85.76,0.2546,77.184
Meat,0.1,no,Multiple,Wk22,Store1,11.71,1019,"311,220",37.77,28.0803,33.993
Meat,0.1,no,Multiple,Wk22,Store10,72.11,1020,"304,936",20.47,3.9396,18.423
Meat,0.1,no,Multiple,Wk22,Store11,41.17,1001,"202,026",66.97,16.9569,60.273
Meat,0.1,no,Multiple,Wk22,Store12,116.41,1002,"188,533",32.82,2.3722,29.538
Meat,0.1,no,Multiple,Wk22,Store13,107.74,1003,"110,594",137.59,0.6196,123.831
Meat,0.1,no,Multiple,Wk22,Store14,41.85,1004,"203,251",136.85,12.0047,123.165
Meat,0.1,no,Multiple,Wk22,Store15,30.18,1005,"229,622",24.28,13.1828,21.852
Meat,0.1,no,Multiple,Wk22,Store2,19.1,1006,"283,362",69.03,2.1586,62.127
Meat,0.1,no,Multiple,Wk22,Store3,34.63,1007,"188,930",115.83,9.4387,104.247
Meat,0.1,no,Multiple,Wk22,Store4,20.05,1008,"142,953",36.19,3.7269,32.571
Meat,0.1,no,Multiple,Wk22,Store5,181.55,1009,"156,313",95.06,14.1166,85.554
Meat,0.1,no,Multiple,Wk22,Store6,13.49,1010,"287,866",17.32,7.1383,15.588
Meat,0.1,no,Multiple,Wk22,Store7,14.78,1011,"161,298",51.41,10.1034,46.269
Meat,0.1,yes,Multiple,Wk22,Store8,79.98,1012,"134,433",63.04,20.6223,56.736
Meat,0.1,no,Multiple,Wk22,Store9,17.2,1013,"152,762",105.11,47.6518,94.599
Meat,0.1,no,Multiple,Wk23,Store1,23.04,1014,"165,270",109.19,20.5729,98.271
Meat,0.1,no,Multiple,Wk23,Store10,62.57,1015,"148,372",75.83,41.4355,68.247
Meat,0.1,no,Multiple,Wk23,Store11,25.42,1016,"212,082",59.73,11.0357,53.757
Meat,0.1,no,Multiple,Wk23,Store12,47.11,1017,"132,531",22.16,-3.547,19.944
Meat,0.1,no,Multiple,Wk23,Store13,42.11,1018,"262,571",44.2,-0.696,39.78
Meat,0.1,no,Multiple,Wk23,Store14,58.51,1019,"108,818",73.81,0.3307,66.429
Meat,0.1,no,Multiple,Wk23,Store15,23.09,1020,"242,487",30.84,9.2639,27.756
Meat,0.1,yes,Multiple,Wk23,Store2,48.84,1001,"223,764",52.54,15.389,47.286
Meat,0.1,no,Multiple,Wk23,Store3,40.64,1002,"165,708",123.99,14.7314,111.591
Meat,0.1,no,Multiple,Wk23,Store4,18.14,1003,"223,375",105.55,-0.0686,94.995
Meat,0.1,no,Multiple,Wk23,Store5,5.56,1004,"271,329",136.17,5.2231,122.553
Meat,0.1,yes,Multiple,Wk23,Store6,0.14,1005,"278,841",113.16,5.581,101.844
Meat,0.1,no,Multiple,Wk23,Store7,92.04,1006,"231,409",56.89,4.3224,51.201
Meat,0.1,no,Multiple,Wk23,Store8,20.84,1007,"115,237",94.81,7.0531,85.329
Meat,0.1,no,Multiple,Wk23,Store9,45.57,1008,"148,825",113.65,-0.8023,102.285
Meat,0.1,no,Multiple,Wk24,Store1,47.76,1009,"133,252",108.55,-9.1883,97.695
Meat,0.1,no,Multiple,Wk24,Store10,4.31,1010,"134,262",52.76,24.2701,47.484
Meat,0.1,no,Multiple,Wk24,Store11,131.96,1011,"231,226",54.58,6.089,49.122
Meat,0.1,no,Multiple,Wk24,Store12,24.52,1012,"114,262",44.77,-9.6227,40.293
Meat,0.1,no,Multiple,Wk24,Store13,91.14,1013,"228,163",107.74,-2.7876,96.966
Meat,0.1,no,Multiple,Wk24,Store14,5.9,1014,"196,110",84.46,23.2281,76.014
Meat,0.1,no,Multiple,Wk24,Store15,20.23,1015,"288,090",27.11,14.1487,24.399
Meat,0.1,no,Multiple,Wk24,Store2,3,1016,"298,933",25.28,4.9615,22.752
Meat,0.1,no,Multiple,Wk24,Store3,167.2,1017,"216,543",125.86,27.1216,113.274
Meat,0.1,yes,Multiple,Wk24,Store4,149.47,1018,"127,514",127.67,13.7292,114.903
Meat,0.1,no,Multiple,Wk24,Store5,55.39,1019,"288,841",22.94,5.7021,20.646
Meat,0.1,no,Multiple,Wk24,Store6,64.53,1020,"114,073",77.47,16.5095,69.723
Meat,0.1,no,Multiple,Wk24,Store7,1.9,1001,"194,317",90.09,-6.3723,81.081
Meat,0.1,no,Multiple,Wk24,Store8,64.94,1002,"228,514",66.58,-3.9744,59.922
Meat,0.1,no,Multiple,Wk24,Store9,13.1,1003,"239,429",96.74,25.7594,87.066
Meat,0.1,no,Multiple,Wk25,Store1,31.89,1004,"133,639",95.33,7.1165,85.797
Meat,0.1,no,Multiple,Wk25,Store10,69.28,1005,"172,559",116.3,5.494,104.67
Meat,0.1,no,Multiple,Wk25,Store11,6.89,1006,"304,985",132.37,10.4998,119.133
Meat,0.1,no,Multiple,Wk25,Store12,40.13,1007,"217,509",32.33,9.266,29.097
Meat,0.1,no,Multiple,Wk25,Store13,4.2,1008,"161,280",76.25,41.1084,68.625
Meat,0.1,no,Multiple,Wk25,Store14,38.28,1009,"293,513",94.25,1.8825,84.825
Meat,0.1,no,Multiple,Wk25,Store15,58.38,1010,"206,964",109.7,18.2377,98.73
Meat,0.1,no,Multiple,Wk25,Store2,42.91,1011,"103,962",97.77,-48.9106,87.993
Meat,0.1,no,Multiple,Wk25,Store3,1.86,1012,"167,336",72.84,18.6003,65.556
Meat,0.1,yes,Multiple,Wk25,Store4,69.96,1013,"119,611",56.03,18.3547,50.427
Meat,0.1,no,Multiple,Wk25,Store5,77.94,1014,"232,422",27.16,24.4609,24.444
Meat,0.1,no,Multiple,Wk25,Store6,3.77,1015,"259,386",113.83,-4.8994,102.447
Meat,0.1,no,Multiple,Wk25,Store7,51.33,1016,"236,801",85.77,10.0378,77.193
Meat,0.1,yes,Multiple,Wk25,Store8,86.4,1017,"274,618",120.32,5.8971,108.288
Meat,0.1,no,Multiple,Wk25,Store9,98.43,1018,"169,139",36.61,9.2916,32.949
Meat,0.1,no,Multiple,Wk26,Store1,32.44,1019,"262,136",62.51,-0.9447,56.259
Meat,0.1,no,Multiple,Wk26,Store10,4.42,1020,"218,396",82.46,14.7127,74.214
Meat,0.1,no,Multiple,Wk26,Store11,13.39,1001,"108,752",30.68,16.8837,27.612
Meat,0.1,no,Multiple,Wk26,Store12,11.64,1002,"255,208",83.68,-0.8753,75.312
Meat,0.1,no,Multiple,Wk26,Store13,67.8,1003,"191,498",63.27,2.2509,56.943
Meat,0.1,no,Multiple,Wk26,Store14,50.09,1004,"189,393",48.54,-0.1537,43.686
Meat,0.1,no,Multiple,Wk26,Store15,157.98,1005,"305,013",68.4,7.0076,61.56
Meat,0.1,no,Multiple,Wk26,Store2,82.46,1006,"143,444",129.2,19.599,116.28
Meat,0.1,no,Multiple,Wk26,Store3,7.43,1007,"267,360",105.16,10.0024,94.644
Meat,0.1,no,Multiple,Wk26,Store4,113.23,1008,"209,162",29.71,3.3164,26.739
Meat,0.1,no,Multiple,Wk26,Store5,86.94,1009,"177,372",114.5,11.4644,103.05
Meat,0.1,no,Multiple,Wk26,Store6,92.36,1010,"212,839",135.25,14.2045,121.725
Meat,0.1,no,Multiple,Wk26,Store7,139.6,1011,"302,837",109.59,12.3545,98.631
Meat,0.1,no,Multiple,Wk26,Store8,88.45,1012,"209,735",87.78,5.2775,79.002
Meat,0.1,no,Multiple,Wk26,Store9,23.2,1013,"214,219",48.16,7.8799,43.344
Meat,0.1,no,Multiple,Wk27,Store1,30.09,1014,"219,765",85.67,1.9622,77.103
Meat,0.1,no,Multiple,Wk27,Store10,33.07,1015,"288,173",50.78,6.1506,45.702
Meat,0.1,no,Multiple,Wk27,Store11,29.08,1016,"190,682",92.14,10.4683,82.926
Meat,0.1,yes,Multiple,Wk27,Store12,67.68,1017,"119,169",105.82,-9.0135,95.238
Meat,0.1,no,Multiple,Wk27,Store13,89.32,1018,"196,347",18.68,9.3217,16.812
Meat,0.1,no,Multiple,Wk27,Store14,45.13,1019,"105,521",74.46,-22.0392,67.014
Meat,0.1,yes,Multiple,Wk27,Store15,176.14,1020,"155,095",104.1,32.0449,93.69
Meat,0.1,no,Multiple,Wk27,Store2,60.17,1001,"199,410",100.12,-3.1996,90.108
Meat,0.1,no,Multiple,Wk27,Store3,110.24,1002,"199,377",77.25,-4.7316,69.525
Meat,0.1,no,Multiple,Wk27,Store4,239.62,1003,"118,862",135.07,1.4513,121.563
Meat,0.1,yes,Multiple,Wk27,Store5,42.8,1004,"214,888",135.32,-1.4616,121.788
Meat,0.1,yes,Multiple,Wk27,Store6,28.26,1005,"248,651",133.51,5.0051,120.159
Meat,0.1,no,Multiple,Wk27,Store7,21.6,1006,"249,873",111.77,6.1075,100.593
Meat,0.1,no,Multiple,Wk27,Store8,50.43,1007,"202,258",81.76,-12.4469,73.584
Meat,0.1,no,Multiple,Wk27,Store9,73.27,1008,"294,711",110.45,10.0324,99.405
Meat,0.1,no,Multiple,Wk28,Store1,57.13,1009,"153,178",64.07,22.6607,57.663
Meat,0.1,yes,Multiple,Wk28,Store10,16.1,1010,"189,870",72.07,23.812,64.863
Meat,0.1,yes,Multiple,Wk28,Store11,99.39,1011,"293,863",62.87,4.648,56.583
Meat,0.1,no,Multiple,Wk28,Store12,7.79,1012,"309,195",92.34,11.94,83.106
Meat,0.1,no,Multiple,Wk28,Store13,46.42,1013,"161,783",96.02,24.0668,86.418
Meat,0.1,yes,Multiple,Wk28,Store14,158.6,1014,"178,761",105.21,16.1141,94.689
Meat,0.1,no,Multiple,Wk28,Store15,30.91,1015,"182,343",34.29,4.9451,30.861
Meat,0.1,no,Multiple,Wk28,Store2,9.54,1016,"227,221",21.9,11.2587,19.71
Meat,0.1,yes,Multiple,Wk28,Store3,38.45,1017,"158,418",49.22,10.6227,44.298
Meat,0.1,no,Multiple,Wk28,Store4,99.02,1018,"179,224",18.29,8.5925,16.461
Meat,0.1,no,Multiple,Wk28,Store5,10.99,1019,"269,128",18.75,2.284,16.875
Meat,0.1,no,Multiple,Wk28,Store6,98.69,1020,"192,298",70.94,22.0823,63.846
Meat,0.1,no,Multiple,Wk28,Store7,28.94,1001,"272,880",27.86,22.7306,25.074
Meat,0.1,no,Multiple,Wk28,Store8,132.56,1002,"186,647",48.98,7.5443,44.082
Meat,0.1,yes,Multiple,Wk28,Store9,56.55,1003,"248,893",96.06,12.3763,86.454
Meat,0.1,no,Multiple,Wk29,Store1,55.72,1004,"167,693",126.14,14.0271,113.526
Meat,0.1,no,Multiple,Wk29,Store10,23.7,1005,"290,418",45.21,6.6195,40.689
Meat,0.1,no,Multiple,Wk29,Store11,60.73,1006,"189,258",106.27,9.5541,95.643
Meat,0.1,no,Multiple,Wk29,Store12,50.97,1007,"136,945",17.73,-1.6448,15.957
Meat,0.1,yes,Multiple,Wk29,Store13,115.41,1008,"137,072",131.17,-2.2027,118.053
Meat,0.1,no,Multiple,Wk29,Store14,0.63,1009,"133,668",125.86,36.7942,113.274
Meat,0.1,yes,Multiple,Wk29,Store15,43.18,1010,"229,501",128.44,4.5967,115.596
Meat,0.1,no,Multiple,Wk29,Store2,27.94,1011,"301,088",123.34,7.8187,111.006
Meat,0.1,no,Multiple,Wk29,Store3,152.51,1012,"289,907",106.12,10.1549,95.508
Meat,0.1,no,Multiple,Wk29,Store4,18.22,1013,"128,404",112.89,-2.7191,101.601
Meat,0.1,no,Multiple,Wk29,Store5,181.72,1014,"294,306",115.43,2.9945,103.887
Meat,0.1,no,Multiple,Wk29,Store6,39.13,1015,"118,152",34.32,22.9416,30.888
Meat,0.1,no,Multiple,Wk29,Store7,55.37,1016,"277,615",33.14,-0.989,29.826
Meat,0.1,no,Multiple,Wk29,Store8,18.78,1017,"254,634",30.21,2.3727,27.189
Meat,0.1,no,Multiple,Wk29,Store9,56.66,1018,"107,886",40.9,9.9775,36.81
Meat,0.1,no,Multiple,Wk2,Store1,9.67,1019,"110,429",54.17,22.1589,48.753
Meat,0.1,no,Multiple,Wk2,Store10,93.01,1020,"184,975",56.02,13.5603,50.418
Meat,0.1,no,Multiple,Wk2,Store11,17.44,1001,"175,689",52.66,-3.2009,47.394
Meat,0.1,no,Multiple,Wk2,Store12,88.39,1002,"279,079",77.03,8.1342,69.327
Meat,0.1,no,Multiple,Wk2,Store13,210.24,1003,"289,413",73.11,-4.0672,65.799
Meat,0.1,no,Multiple,Wk2,Store14,6.13,1004,"249,721",133.53,-0.24,120.177
Meat,0.1,no,Multiple,Wk2,Store15,95.9,1005,"184,404",86.95,11.706,78.255
Meat,0.1,no,Multiple,Wk2,Store2,39.92,1006,"183,479",92.89,4.8602,83.601
Meat,0.1,no,Multiple,Wk2,Store3,140.41,1007,"265,373",72.67,-4.6558,65.403
Meat,0.1,no,Multiple,Wk2,Store4,119.06,1008,"109,517",99.09,-9.8849,89.181
Meat,0.1,no,Multiple,Wk2,Store5,13.98,1009,"243,564",18.44,8.471,16.596
Meat,0.1,no,Multiple,Wk2,Store6,45.91,1010,"265,544",37.86,0.1389,34.074
Meat,0.1,no,Multiple,Wk2,Store7,14.85,1011,"310,871",70.95,20.0434,63.855
Meat,0.1,no,Multiple,Wk2,Store8,108.79,1012,"289,402",95.83,9.1128,86.247
Meat,0.1,no,Multiple,Wk2,Store9,145.74,1013,"255,659",90.96,5.3528,81.864
Meat,0.1,no,Multiple,Wk30,Store1,9.27,1014,"189,181",115.33,11.6948,103.797
Meat,0.1,no,Multiple,Wk30,Store10,73.11,1015,"273,162",29.01,8.572,26.109
Meat,0.1,yes,Multiple,Wk30,Store11,123.64,1016,"245,232",116.5,7.3533,104.85
Meat,0.1,no,Multiple,Wk30,Store12,11.99,1017,"147,898",47.25,6.7395,42.525
Meat,0.1,no,Multiple,Wk30,Store13,4.91,1018,"184,563",89.67,15.8383,80.703
Meat,0.1,no,Multiple,Wk30,Store14,118.62,1019,"121,039",117.45,-7.1676,105.705
Meat,0.1,yes,Multiple,Wk30,Store15,4.28,1020,"257,871",44.99,6.9334,40.491
Meat,0.1,no,Multiple,Wk30,Store2,109.56,1001,"255,339",137.13,7.4746,123.417
Meat,0.1,no,Multiple,Wk30,Store3,87.43,1002,"210,781",33.37,30.7717,30.033
Meat,0.1,yes,Multiple,Wk30,Store4,18.09,1003,"277,975",55.38,13.0476,49.842
Meat,0.1,no,Multiple,Wk30,Store5,35.48,1004,"121,887",82.22,5.5615,73.998
Meat,0.1,no,Multiple,Wk30,Store6,53.36,1005,"136,288",25.66,-1.025,23.094
Meat,0.1,no,Multiple,Wk30,Store7,131.26,1006,"189,471",54.17,15.8776,48.753
Meat,0.1,no,Multiple,Wk30,Store8,73.48,1007,"138,395",62.14,24.7927,55.926
Meat,0.1,no,Multiple,Wk30,Store9,13.99,1008,"284,443",55.41,8.0364,49.869
Meat,0.1,no,Multiple,Wk31,Store1,67.13,1009,"223,698",14.34,0,12.906
Meat,0.1,yes,Multiple,Wk31,Store10,232.22,1010,"158,107",126.93,14.2439,114.237
Meat,0.1,yes,Multiple,Wk31,Store11,28.95,1011,"302,700",33.45,12.9387,30.105
Meat,0.1,no,Multiple,Wk31,Store12,122.28,1012,"193,698",94.45,-9.8595,85.005
Meat,0.1,no,Multiple,Wk31,Store13,99.97,1013,"166,707",14.71,7.0132,13.239
Meat,0.1,no,Multiple,Wk31,Store14,63.92,1014,"290,948",19.79,10.2612,17.811
Meat,0.1,no,Multiple,Wk31,Store15,1.56,1015,"256,981",32.29,6.4633,29.061
Meat,0.1,yes,Multiple,Wk31,Store2,67.21,1016,"272,879",89.71,7.9509,80.739
Meat,0.1,yes,Multiple,Wk31,Store3,59.26,1017,"274,545",81.1,0.0481,72.99
Meat,0.1,no,Multiple,Wk31,Store4,78.2,1018,"155,076",79.5,5.2357,71.55
Meat,0.1,no,Multiple,Wk31,Store5,3.85,1019,"139,691",25.97,11.1057,23.373
Meat,0.1,yes,Multiple,Wk31,Store6,54.1,1020,"292,735",137.46,16.7094,123.714
Meat,0.1,no,Multiple,Wk31,Store7,114.63,1001,"290,590",43.07,12.9931,38.763
Meat,0.1,no,Multiple,Wk31,Store8,27.13,1002,"204,245",24.7,-6.5035,22.23
Meat,0.1,no,Multiple,Wk31,Store9,79.69,1003,"196,692",131.38,9.5136,118.242
Meat,0.1,no,Multiple,Wk32,Store1,13.85,1004,"142,222",126.29,25.8274,113.661
Meat,0.1,no,Multiple,Wk32,Store10,28.03,1005,"182,739",17.27,3.1027,15.543
Meat,0.1,no,Multiple,Wk32,Store11,60.36,1006,"160,649",32.49,25.4483,29.241
Meat,0.1,yes,Multiple,Wk32,Store12,133.6,1007,"307,194",88.8,11.6806,79.92
Meat,0.1,no,Multiple,Wk32,Store13,43.85,1008,"274,317",26.78,13.1802,24.102
Meat,0.1,no,Multiple,Wk32,Store14,87.31,1009,"187,833",76.98,4.1826,69.282
Meat,0.1,no,Multiple,Wk32,Store15,24.09,1010,"304,225",91.85,15.4843,82.665
Meat,0.1,no,Multiple,Wk32,Store2,14.36,1011,"118,832",106.16,27.3144,95.544
Meat,0.1,no,Multiple,Wk32,Store3,86.72,1012,"260,284",134.65,1.3565,121.185
Meat,0.1,yes,Multiple,Wk32,Store4,107.13,1013,"266,229",107.86,0.4936,97.074
Meat,0.1,no,Multiple,Wk32,Store5,18.87,1014,"252,924",129.35,9.1291,116.415
Meat,0.1,no,Multiple,Wk32,Store6,207.04,1015,"146,132",135.38,17.2071,121.842
Meat,0.1,no,Multiple,Wk32,Store7,37.27,1016,"124,919",83.94,15.4759,75.546
Meat,0.1,no,Multiple,Wk32,Store8,50.08,1017,"111,998",61.63,0.6706,55.467
Meat,0.1,no,Multiple,Wk32,Store9,105.03,1018,"280,995",59.87,-3.7743,53.883
Meat,0.1,no,Multiple,Wk33,Store1,7.99,1019,"213,494",110.28,15.8152,99.252
Meat,0.1,no,Multiple,Wk33,Store10,75.86,1020,"208,547",15.98,9.7949,14.382
Meat,0.1,no,Multiple,Wk33,Store11,59.26,1001,"246,088",48.38,0.1104,43.542
Meat,0.1,no,Multiple,Wk33,Store12,20.38,1002,"149,744",40.4,12.8353,36.36
Meat,0.1,no,Multiple,Wk33,Store13,75.51,1003,"201,410",94.21,21.6978,84.789
Meat,0.1,yes,Multiple,Wk33,Store14,17.12,1004,"190,620",18.41,1.6974,16.569
Meat,0.1,no,Multiple,Wk33,Store15,19.29,1005,"269,385",121.48,8.8762,109.332
Meat,0.1,no,Multiple,Wk33,Store2,201.89,1006,"146,187",89.8,3.8391,80.82
Meat,0.1,no,Multiple,Wk33,Store3,13.96,1007,"310,599",70.73,21.4149,63.657
Meat,0.1,no,Multiple,Wk33,Store4,86.63,1008,"121,039",60.61,-5.4867,54.549
Meat,0.1,no,Multiple,Wk33,Store5,117.08,1009,"188,474",66.93,-1.3976,60.237
Meat,0.1,no,Multiple,Wk33,Store6,27.56,1010,"130,394",79.86,11.5518,71.874
Meat,0.1,no,Multiple,Wk33,Store7,41.3,1011,"159,992",67.35,40.3319,60.615
Meat,0.1,yes,Multiple,Wk33,Store8,26.73,1012,"194,149",21.54,-1.9948,19.386
Meat,0.1,no,Multiple,Wk33,Store9,14.32,1013,"122,828",24.02,-9.4007,21.618
Meat,0.1,no,Multiple,Wk34,Store1,19.82,1014,"256,994",128.96,16.8914,116.064
